@RELATION movies

@ATTRIBUTE director_facebook_likes 	{Low,Average,High}
@ATTRIBUTE highest_actor_rating 	{A,B,C,D,F}}
@ATTRIBUTE genre	{Sci-Fi,Action,Animation,Family,Documentary,Romance,Comedy,Drama,Horror,Thriller}
@ATTRIBUTE content_rating 	{Approved,G,NC-17,PG,PG-13,R,Unrated}
@ATTRIBUTE budget 	{Low,Medium,High}
@ATTRIBUTE imdb_score	{Excellent,Good,Above_Average,Average,Below_Average,Poor,Awful}

@DATA
Low,D,Drama,PG-13,Low,Below_Average
Low,F,Romance,R,Low,Average
Low,F,Romance,PG,Low,Awful
Low,F,Documentary,PG-13,Low,Average
Low,F,Sci-Fi,PG-13,Low,Average
Low,F,Comedy,R,Low,Average
Low,F,Horror,R,Low,Below_Average
Low,F,Comedy,R,Low,Above_Average
Low,F,Sci-Fi,R,Low,Below_Average
Low,F,Horror,PG-13,Low,Below_Average
Low,F,Drama,R,Low,Average
Low,F,Documentary,PG,Low,Below_Average
Low,F,Romance,Approved,Low,Average
Low,F,Comedy,R,Low,Average
Low,C,Comedy,R,Low,Above_Average
Low,D,Comedy,R,High,Below_Average
Low,F,Animation,Approved,Low,Above_Average
Low,C,Family,PG,High,Average
Low,F,Thriller,R,Medium,Below_Average
Low,F,Drama,PG-13,Medium,Average
Low,F,Comedy,PG-13,Medium,Average
Low,F,Comedy,PG-13,Medium,Average
Low,F,Animation,G,Medium,Awful
Low,D,Drama,R,Medium,Below_Average
Low,D,Comedy,PG-13,Medium,Poor
Low,D,Comedy,R,Low,Below_Average
Low,C,Comedy,PG,Low,Awful
Low,F,Drama,PG,Low,Average
Low,B,Comedy,PG,Low,Below_Average
Low,F,Horror,R,Low,Average
Low,F,Comedy,R,Low,Above_Average
Low,F,Thriller,R,Low,Below_Average
Low,F,Comedy,PG-13,Low,Above_Average
Low,F,Sci-Fi,R,Low,Average
Low,F,Comedy,R,Low,Average
Low,D,Thriller,Unrated,Low,Awful
Low,F,Comedy,PG-13,Low,Average
Low,F,Drama,PG,Low,Below_Average
Low,F,Horror,Unrated,Low,Awful
Low,F,Romance,R,Low,Above_Average
Low,F,Horror,R,Low,Awful
Low,F,Drama,PG-13,Low,Above_Average
Low,F,Documentary,PG,Low,Above_Average
Low,F,Drama,R,Low,Average
Low,F,Comedy,R,Low,Above_Average
Low,F,Family,PG,Low,Average
Low,F,Horror,R,Low,Poor
Low,F,Horror,Unrated,Low,Average
Low,F,Drama,R,Low,Average
Low,F,Horror,PG-13,Medium,Below_Average
Low,F,Horror,R,Medium,Average
Low,F,Comedy,PG-13,Medium,Poor
Low,F,Comedy,R,Medium,Poor
Low,C,Horror,PG-13,Medium,Poor
Low,F,Animation,G,Medium,Below_Average
Low,F,Thriller,PG-13,Medium,Below_Average
Low,F,Animation,PG,Medium,Poor
Low,F,Comedy,R,Medium,Poor
Low,D,Sci-Fi,PG-13,Medium,Below_Average
Low,F,Comedy,PG-13,Low,Average
Low,F,Drama,PG-13,Low,Above_Average
Low,F,Sci-Fi,PG,Low,Below_Average
Low,A,Thriller,R,Low,Poor
Low,F,Drama,G,Low,Average
Low,F,Horror,NC-17,Low,Below_Average
Low,F,Documentary,R,Low,Awful
Low,F,Thriller,R,Low,Awful
Low,D,Horror,R,Low,Poor
Low,F,Comedy,R,Low,Above_Average
Low,F,Documentary,PG,Low,Above_Average
Low,F,Comedy,PG-13,Low,Average
Low,F,Thriller,R,Low,Poor
Low,F,Horror,PG-13,Medium,Awful
Low,F,Horror,Approved,Low,Poor
Low,F,Horror,Unrated,Low,Below_Average
Low,F,Drama,PG-13,Low,Above_Average
Low,F,Sci-Fi,PG-13,High,Above_Average
Low,B,Romance,PG-13,High,Average
Low,B,Sci-Fi,PG-13,High,Above_Average
Low,D,Sci-Fi,PG-13,High,Average
Low,C,Sci-Fi,PG-13,High,Average
Low,D,Sci-Fi,PG-13,High,Above_Average
Low,B,Sci-Fi,PG-13,High,Good
Low,F,Drama,PG-13,High,Average
Low,F,Romance,PG-13,High,Above_Average
Low,B,Romance,PG-13,High,Above_Average
Low,B,Romance,PG-13,High,Above_Average
Low,F,Sci-Fi,PG-13,High,Average
Low,F,Sci-Fi,PG-13,High,Below_Average
Low,A,Family,PG,High,Average
Low,B,Thriller,PG-13,High,Above_Average
Low,A,Sci-Fi,PG-13,High,Good
Low,F,Romance,PG-13,High,Average
Low,C,Sci-Fi,PG-13,High,Above_Average
Low,F,Sci-Fi,PG-13,High,Average
Low,C,Animation,PG,High,Average
Low,C,Sci-Fi,PG-13,High,Below_Average
Low,A,Sci-Fi,PG-13,High,Above_Average
Low,F,Animation,PG,High,Good
Low,F,Animation,PG,High,Good
Low,D,Animation,G,High,Average
Low,F,Romance,PG-13,High,Above_Average
Low,F,Romance,PG-13,High,Above_Average
Low,F,Action,PG-13,High,Average
Low,F,Sci-Fi,PG-13,High,Above_Average
Low,F,Sci-Fi,R,High,Above_Average
Low,B,Romance,PG-13,High,Above_Average
Low,F,Family,PG,High,Poor
Low,D,Sci-Fi,PG-13,High,Average
Low,C,Animation,PG-13,High,Average
Low,B,Romance,PG-13,High,Above_Average
Low,F,Sci-Fi,R,High,Above_Average
Low,F,Sci-Fi,PG-13,High,Below_Average
Low,B,Action,R,High,Good
Low,D,Thriller,R,High,Average
Low,D,Drama,PG-13,High,Below_Average
Low,D,Sci-Fi,PG-13,High,Poor
Low,F,Animation,PG,High,Average
Low,C,Thriller,PG-13,High,Above_Average
Low,F,Romance,PG,High,Good
Low,D,Sci-Fi,R,High,Above_Average
Low,F,Family,PG,High,Average
Low,C,Sci-Fi,PG-13,High,Above_Average
Low,C,Sci-Fi,PG,High,Average
Low,D,Animation,G,High,Good
Low,C,Sci-Fi,PG,High,Average
Low,D,Thriller,PG-13,High,Average
Low,D,Drama,R,High,Average
Low,D,Action,R,High,Above_Average
Low,D,Sci-Fi,PG-13,High,Good
Low,C,Sci-Fi,PG-13,High,Average
Low,F,Romance,R,High,Good
Low,F,Sci-Fi,R,High,Good
Low,A,Romance,R,High,Above_Average
Low,C,Drama,R,High,Above_Average
Low,F,Thriller,R,High,Above_Average
Low,F,Horror,R,High,Below_Average
Low,F,Animation,PG,High,Above_Average
Low,D,Sci-Fi,PG-13,High,Below_Average
Low,F,Action,R,High,Above_Average
Low,F,Family,PG,High,Above_Average
Low,F,Thriller,PG-13,High,Average
Low,F,Romance,PG-13,High,Good
Low,C,Romance,PG-13,High,Good
Low,D,Horror,PG-13,High,Average
Low,F,Romance,PG,High,Above_Average
Low,C,Comedy,R,High,Above_Average
Low,C,Thriller,PG-13,High,Above_Average
Low,D,Thriller,PG-13,High,Above_Average
Low,C,Animation,PG-13,High,Below_Average
Low,D,Sci-Fi,PG,High,Above_Average
Low,F,Sci-Fi,PG,High,Below_Average
Low,A,Sci-Fi,PG,High,Average
Low,D,Romance,PG-13,High,Above_Average
Low,D,Thriller,PG-13,High,Above_Average
Low,D,Thriller,PG-13,High,Average
Low,F,Horror,R,Low,Average
Low,F,Horror,PG-13,High,Above_Average
Low,D,Thriller,PG-13,High,Above_Average
Low,D,Thriller,R,High,Above_Average
Low,D,Thriller,PG-13,High,Below_Average
Low,F,Sci-Fi,R,High,Average
Low,C,Sci-Fi,R,High,Above_Average
Low,C,Sci-Fi,PG-13,High,Above_Average
Low,D,Thriller,R,High,Above_Average
Low,C,Comedy,R,High,Above_Average
Low,D,Comedy,PG-13,High,Above_Average
Low,C,Sci-Fi,PG-13,High,Above_Average
Low,F,Romance,PG-13,High,Average
Low,D,Thriller,R,High,Below_Average
Low,D,Comedy,R,High,Average
Low,F,Action,R,High,Good
Low,F,Romance,PG,High,Average
Low,F,Thriller,PG-13,High,Average
Low,F,Sci-Fi,PG-13,High,Average
Low,D,Comedy,PG,High,Below_Average
Low,F,Thriller,PG-13,High,Below_Average
Low,F,Horror,R,High,Average
Low,D,Action,PG-13,High,Average
Low,F,Sci-Fi,PG-13,High,Above_Average
Low,F,Drama,PG-13,High,Average
Low,B,Thriller,R,High,Below_Average
Low,C,Thriller,R,High,Average
Low,D,Thriller,R,High,Above_Average
Low,B,Thriller,R,High,Above_Average
Low,C,Sci-Fi,R,High,Good
Low,C,Romance,PG-13,High,Above_Average
Low,D,Comedy,PG,High,Average
Low,D,Thriller,PG-13,High,Average
Low,F,Comedy,PG-13,High,Average
Low,C,Romance,R,High,Above_Average
Low,D,Romance,R,High,Good
Low,F,Comedy,PG-13,High,Below_Average
Low,D,Drama,R,High,Average
Low,C,Action,PG-13,High,Average
Low,D,Thriller,R,High,Above_Average
Low,D,Thriller,PG-13,High,Average
Low,D,Sci-Fi,R,High,Below_Average
Low,F,Horror,PG-13,High,Average
Low,F,Thriller,PG-13,High,Average
Low,F,Horror,R,High,Average
Low,F,Comedy,PG-13,High,Average
Low,D,Romance,PG-13,High,Average
Low,D,Animation,PG,High,Average
Low,B,Sci-Fi,PG-13,High,Good
Low,F,Comedy,PG-13,High,Average
Low,D,Comedy,PG-13,High,Good
Low,C,Comedy,PG-13,High,Average
Low,D,Horror,PG-13,High,Average
Low,F,Thriller,R,High,Poor
Low,D,Horror,R,High,Average
Low,D,Drama,R,High,Above_Average
Low,C,Horror,R,High,Above_Average
Low,F,Thriller,R,High,Above_Average
Low,D,Comedy,PG-13,High,Below_Average
Low,F,Action,R,High,Above_Average
Low,D,Drama,R,High,Above_Average
Low,D,Comedy,PG-13,High,Average
Low,C,Thriller,R,High,Above_Average
Low,F,Thriller,R,High,Above_Average
Low,D,Action,R,High,Below_Average
Low,F,Thriller,R,High,Poor
Low,D,Family,PG,High,Awful
Low,B,Thriller,R,High,Average
Low,F,Comedy,PG-13,High,Average
Low,B,Romance,PG-13,High,Average
Low,D,Comedy,R,High,Below_Average
Low,D,Sci-Fi,R,High,Below_Average
Low,D,Comedy,R,High,Above_Average
Low,D,Thriller,R,Medium,Above_Average
Low,D,Comedy,PG-13,High,Poor
Low,F,Sci-Fi,R,High,Below_Average
Low,F,Thriller,R,High,Above_Average
Low,D,Drama,R,High,Average
Low,F,Thriller,R,High,Above_Average
Low,F,Thriller,PG-13,High,Average
Low,F,Animation,PG,High,Poor
Low,D,Family,G,High,Below_Average
Low,D,Comedy,PG-13,High,Above_Average
Low,F,Family,PG,High,Below_Average
Low,F,Thriller,R,High,Average
Low,F,Sci-Fi,PG-13,High,Average
Low,B,Romance,R,High,Above_Average
Low,F,Thriller,R,High,Average
Low,D,Action,PG-13,High,Below_Average
Low,D,Drama,R,High,Above_Average
Low,C,Thriller,R,High,Average
Low,F,Thriller,R,High,Above_Average
Low,D,Comedy,PG-13,High,Average
Low,D,Thriller,PG-13,High,Good
Low,F,Sci-Fi,PG,High,Above_Average
Low,D,Family,PG,High,Poor
Low,F,Horror,R,High,Above_Average
Low,F,Horror,R,High,Below_Average
Low,F,Action,PG,High,Above_Average
Low,C,Horror,R,High,Above_Average
Low,D,Romance,PG-13,High,Above_Average
Low,F,Action,R,High,Above_Average
Low,F,Thriller,R,High,Above_Average
Low,D,Thriller,PG-13,High,Above_Average
Low,F,Horror,R,High,Average
Low,F,Drama,R,High,Above_Average
Low,F,Romance,PG-13,High,Above_Average
Low,F,Romance,PG-13,High,Average
Low,D,Animation,PG,High,Above_Average
Low,F,Sci-Fi,PG-13,High,Below_Average
Low,F,Comedy,PG-13,High,Below_Average
Low,F,Animation,PG,High,Poor
Low,F,Sci-Fi,PG-13,High,Good
Low,D,Family,PG,High,Below_Average
Low,D,Drama,PG-13,High,Average
Low,F,Horror,R,Medium,Good
Low,F,Drama,R,Medium,Above_Average
Low,D,Drama,PG-13,High,Above_Average
Low,D,Thriller,R,High,Above_Average
Low,F,Drama,R,High,Good
Low,D,Comedy,R,High,Below_Average
Low,F,Drama,PG-13,High,Average
Low,F,Comedy,PG-13,High,Below_Average
Low,F,Family,PG,High,Below_Average
Low,C,Comedy,PG-13,High,Average
Low,A,Horror,NC-17,Low,Above_Average
Low,C,Romance,PG-13,Medium,Above_Average
Low,F,Comedy,R,High,Average
Low,C,Romance,R,Medium,Above_Average
Low,F,Comedy,PG-13,High,Average
Low,F,Drama,R,High,Average
Low,F,Horror,PG-13,High,Below_Average
Low,D,Thriller,R,High,Average
Low,D,Romance,PG-13,Medium,Average
Low,C,Thriller,PG,High,Above_Average
Low,F,Comedy,PG-13,High,Average
Low,F,Action,R,High,Average
Low,C,Sci-Fi,PG-13,High,Above_Average
Low,D,Thriller,R,High,Above_Average
Low,D,Sci-Fi,PG-13,Medium,Above_Average
Low,D,Thriller,R,Medium,Above_Average
Low,D,Drama,R,Medium,Average
Low,F,Thriller,R,Medium,Average
Low,F,Romance,PG,Medium,Below_Average
Low,D,Action,R,Medium,Good
Low,C,Thriller,R,Medium,Above_Average
Low,D,Comedy,R,Medium,Good
Low,B,Comedy,R,Medium,Average
Low,D,Family,G,High,Average
Low,F,Romance,R,Medium,Average
Low,C,Sci-Fi,R,Medium,Above_Average
Low,F,Romance,PG-13,Medium,Below_Average
Low,D,Sci-Fi,PG,Medium,Below_Average
Low,F,Thriller,R,Medium,Average
Low,F,Horror,PG-13,Medium,Average
Low,D,Horror,PG-13,Medium,Average
Low,C,Thriller,R,Medium,Above_Average
Low,F,Comedy,PG-13,Medium,Below_Average
Low,C,Romance,PG-13,Medium,Average
Low,D,Comedy,PG-13,Medium,Average
Low,F,Comedy,PG-13,Medium,Average
Low,F,Thriller,R,Medium,Above_Average
Low,A,Thriller,R,Medium,Average
Low,F,Comedy,R,Medium,Average
Low,F,Horror,R,Medium,Above_Average
Low,D,Comedy,R,Medium,Above_Average
Low,D,Sci-Fi,R,Medium,Good
Low,B,Horror,R,Medium,Poor
Low,D,Comedy,R,Medium,Above_Average
Low,D,Action,PG-13,Medium,Average
Low,F,Family,PG,Medium,Awful
Low,D,Thriller,R,Medium,Average
Low,F,Comedy,R,Medium,Above_Average
Low,F,Action,R,Medium,Above_Average
Low,F,Action,PG,Medium,Above_Average
Low,F,Thriller,PG-13,Medium,Average
Low,D,Comedy,R,Medium,Average
Low,C,Comedy,PG-13,High,Below_Average
Low,F,Family,PG,Medium,Below_Average
Low,F,Drama,R,Medium,Above_Average
Low,A,Family,PG-13,Medium,Average
Low,F,Drama,PG-13,Medium,Average
Low,C,Thriller,R,Medium,Above_Average
Low,F,Comedy,PG-13,High,Poor
Low,F,Comedy,PG-13,Medium,Poor
Low,D,Drama,R,Medium,Good
Low,F,Drama,R,Medium,Good
Low,F,Animation,PG,Medium,Below_Average
Low,F,Animation,PG,Medium,Below_Average
Low,D,Drama,R,Medium,Excellent
Low,C,Drama,R,Medium,Average
Low,D,Thriller,R,Medium,Above_Average
Low,F,Horror,R,Medium,Poor
Low,C,Drama,PG-13,Medium,Above_Average
Low,F,Romance,PG-13,Medium,Above_Average
Low,D,Drama,R,Medium,Average
Low,D,Thriller,R,Medium,Below_Average
Low,F,Horror,R,Medium,Average
Low,D,Romance,R,Medium,Above_Average
Low,F,Comedy,R,Medium,Average
Low,F,Family,G,Medium,Below_Average
Low,D,Thriller,R,Medium,Average
Low,A,Drama,R,Medium,Above_Average
Low,C,Sci-Fi,R,Medium,Good
Low,F,Sci-Fi,PG,Medium,Above_Average
Low,D,Thriller,R,Medium,Average
Low,F,Thriller,R,Medium,Average
Low,D,Comedy,R,Medium,Average
Low,C,Sci-Fi,PG-13,High,Average
Low,C,Comedy,R,Low,Above_Average
Low,F,Comedy,R,Medium,Above_Average
Low,F,Comedy,PG-13,Medium,Average
Low,A,Drama,PG-13,Medium,Average
Low,F,Family,PG,Medium,Average
Low,F,Horror,R,Medium,Above_Average
Low,F,Comedy,PG-13,High,Above_Average
Low,F,Drama,R,Medium,Good
Low,F,Comedy,PG-13,Medium,Poor
Low,F,Comedy,PG-13,Medium,Poor
Low,F,Animation,G,Medium,Below_Average
Low,F,Animation,PG,Medium,Below_Average
Low,A,Family,PG,High,Poor
Low,F,Horror,R,Medium,Average
Low,F,Comedy,R,Medium,Below_Average
Low,C,Drama,R,Medium,Good
Low,C,Horror,R,Medium,Above_Average
Low,F,Animation,G,Medium,Average
Low,C,Comedy,PG-13,Medium,Average
Low,F,Family,G,High,Poor
Low,F,Drama,R,Medium,Above_Average
Low,C,Comedy,R,Low,Above_Average
Low,F,Thriller,R,Medium,Average
Low,F,Comedy,R,Medium,Average
Low,C,Animation,R,Low,Above_Average
Low,F,Comedy,PG-13,Medium,Average
Low,C,Comedy,R,Medium,Above_Average
Low,F,Action,PG-13,Medium,Good
Low,F,Horror,R,Medium,Above_Average
Low,F,Horror,R,Medium,Good
Low,F,Sci-Fi,PG,Medium,Good
Low,F,Comedy,PG-13,Medium,Poor
Low,D,Comedy,R,Medium,Above_Average
Low,A,Comedy,R,Medium,Above_Average
Low,F,Romance,PG-13,Medium,Average
Low,D,Romance,PG-13,Medium,Average
Low,D,Comedy,R,Medium,Above_Average
Low,F,Horror,R,Low,Average
Low,F,Comedy,R,Medium,Above_Average
Low,D,Thriller,R,Medium,Above_Average
Low,F,Thriller,R,Medium,Above_Average
Low,F,Drama,R,Medium,Above_Average
Low,F,Comedy,PG-13,Medium,Below_Average
Low,F,Horror,Unrated,Low,Above_Average
Low,F,Thriller,R,Medium,Average
Low,F,Sci-Fi,R,Medium,Good
Low,F,Horror,R,Low,Above_Average
Low,F,Comedy,PG-13,Low,Awful
Low,F,Drama,R,Medium,Above_Average
Low,B,Romance,PG,Medium,Above_Average
Low,F,Comedy,R,Medium,Above_Average
Low,F,Drama,R,Medium,Above_Average
Low,D,Comedy,PG-13,Medium,Above_Average
Low,F,Action,R,Medium,Average
Low,F,Family,PG,Medium,Above_Average
Low,C,Drama,R,Medium,Good
Low,F,Horror,R,Low,Above_Average
Low,F,Comedy,PG-13,Medium,Below_Average
Low,F,Horror,R,Medium,Average
Low,F,Horror,R,Medium,Poor
Low,C,Family,PG,Medium,Good
Low,A,Drama,R,Medium,Above_Average
Low,F,Drama,R,Medium,Above_Average
Low,D,Thriller,R,Medium,Above_Average
Low,F,Drama,PG-13,Medium,Average
Low,C,Comedy,R,Medium,Good
Low,F,Comedy,PG-13,Medium,Average
Low,F,Horror,R,Medium,Average
Low,D,Comedy,R,Medium,Average
Low,D,Action,R,Medium,Above_Average
Low,F,Horror,R,Medium,Poor
Low,F,Comedy,R,Medium,Average
Low,F,Comedy,PG-13,Medium,Average
Low,D,Drama,R,Medium,Above_Average
Low,F,Comedy,PG,Medium,Above_Average
Low,D,Romance,R,Medium,Above_Average
Low,C,Thriller,R,Medium,Good
Low,C,Drama,R,Medium,Excellent
Low,D,Comedy,PG-13,Low,Average
Low,F,Horror,R,Medium,Above_Average
Low,F,Romance,R,Medium,Above_Average
Low,F,Thriller,R,Medium,Average
Low,C,Horror,PG-13,Medium,Below_Average
Low,F,Comedy,R,Medium,Average
Low,F,Comedy,R,Medium,Below_Average
Low,F,Comedy,R,Medium,Above_Average
Low,F,Thriller,R,Low,Above_Average
Low,F,Drama,R,Medium,Above_Average
Low,D,Sci-Fi,PG,Low,Good
Low,F,Comedy,R,Low,Average
Low,F,Thriller,R,Medium,Average
Low,D,Thriller,R,Low,Above_Average
Low,F,Horror,R,Medium,Above_Average
Low,F,Comedy,PG-13,Low,Below_Average
Low,D,Romance,R,Low,Above_Average
Low,D,Drama,PG-13,Low,Above_Average
Low,F,Horror,R,Low,Above_Average
Low,D,Comedy,R,Low,Above_Average
Low,C,Romance,R,Low,Average
Low,F,Thriller,R,Low,Above_Average
Low,F,Thriller,R,Low,Average
Low,C,Comedy,R,Low,Poor
Low,F,Animation,PG,Low,Below_Average
Low,F,Comedy,R,Low,Average
Low,C,Action,PG-13,Low,Above_Average
Low,F,Thriller,R,Low,Above_Average
Low,F,Comedy,R,Low,Average
Low,F,Comedy,R,Low,Below_Average
Low,F,Thriller,R,Low,Below_Average
Low,F,Comedy,R,Low,Below_Average
Low,D,Comedy,R,Low,Average
Low,F,Romance,R,Low,Average
Low,F,Comedy,PG-13,Low,Poor
Low,F,Drama,R,Low,Good
Low,F,Thriller,R,Low,Below_Average
Low,F,Horror,R,Low,Average
Low,F,Horror,R,Low,Average
Low,F,Horror,R,Low,Below_Average
Low,F,Romance,PG,Low,Average
Low,B,Romance,PG-13,High,Average
Low,F,Sci-Fi,PG-13,Low,Awful
Low,D,Drama,R,Low,Excellent
Low,C,Comedy,R,Low,Average
Low,C,Drama,PG,Low,Above_Average
Low,C,Thriller,R,Low,Above_Average
Low,F,Horror,R,Low,Average
Low,F,Horror,R,Low,Average
Low,F,Horror,PG,Low,Poor
Low,F,Family,PG,Low,Average
Low,F,Comedy,R,Low,Average
Low,B,Thriller,R,Low,Average
Low,F,Horror,R,Low,Poor
Low,D,Comedy,R,Low,Above_Average
Low,F,Thriller,R,Low,Average
Low,F,Thriller,NC-17,Low,Above_Average
Low,F,Action,PG-13,Low,Average
Low,F,Comedy,R,Low,Above_Average
Low,F,Drama,R,Low,Above_Average
Low,C,Thriller,R,Low,Good
Low,F,Drama,R,Low,Above_Average
Low,F,Comedy,R,Low,Below_Average
Low,F,Family,PG,Low,Awful
Low,D,Comedy,PG-13,Low,Average
Low,F,Drama,R,Low,Above_Average
Low,F,Comedy,R,Low,Poor
Low,F,Romance,R,Low,Above_Average
Low,C,Comedy,R,Low,Average
Low,F,Sci-Fi,PG-13,Low,Awful
Low,D,Comedy,R,Low,Poor
Low,F,Comedy,PG-13,Low,Below_Average
Low,F,Drama,R,Low,Above_Average
Low,F,Horror,PG-13,Low,Average
Low,F,Thriller,R,Low,Above_Average
Low,D,Drama,PG,Low,Good
Low,F,Comedy,R,Low,Above_Average
Low,F,Comedy,R,Low,Below_Average
Low,F,Animation,G,Low,Below_Average
Low,F,Comedy,R,Low,Below_Average
Low,F,Comedy,R,Low,Below_Average
Low,F,Sci-Fi,PG-13,Low,Poor
Low,F,Comedy,R,Low,Above_Average
Low,F,Horror,PG-13,Low,Average
Low,F,Thriller,R,Low,Average
Low,F,Comedy,R,Low,Above_Average
Low,F,Animation,PG,Low,Average
Low,F,Sci-Fi,PG,Low,Average
Low,A,Horror,PG-13,Low,Poor
Low,F,Drama,R,Low,Good
Low,F,Horror,R,Low,Below_Average
Low,F,Comedy,Unrated,Low,Below_Average
Low,C,Drama,R,Medium,Above_Average
Low,F,Thriller,R,Low,Above_Average
Low,F,Drama,R,Low,Good
Low,D,Horror,R,Low,Below_Average
Low,F,Comedy,PG,Low,Average
Low,F,Horror,R,Low,Below_Average
Low,F,Horror,Unrated,Low,Good
Low,C,Drama,R,Low,Above_Average
Low,F,Comedy,PG,Low,Above_Average
Low,F,Horror,R,Low,Above_Average
Low,F,Drama,R,Low,Good
Low,F,Horror,R,Medium,Poor
Low,F,Drama,R,Low,Above_Average
Low,F,Horror,R,Low,Average
Low,F,Thriller,R,Low,Above_Average
Low,F,Family,PG,Low,Above_Average
Low,F,Romance,R,Low,Good
Low,F,Comedy,R,Low,Awful
Low,F,Comedy,R,Low,Average
Low,F,Horror,Unrated,Low,Above_Average
Low,F,Horror,NC-17,Low,Above_Average
Low,F,Comedy,PG-13,Low,Below_Average
Low,F,Comedy,R,Low,Average
Low,F,Comedy,PG,Low,Average
Low,F,Comedy,R,Low,Average
Low,F,Documentary,R,Low,Average
Low,F,Comedy,Approved,Low,Good
Low,F,Romance,R,Low,Above_Average
Low,F,Comedy,R,Low,Poor
Low,F,Romance,PG,Low,Good
Low,A,Horror,R,Low,Below_Average
Low,F,Comedy,R,Low,Awful
Low,F,Family,PG,High,Above_Average
Low,F,Drama,R,Low,Average
Low,F,Comedy,Unrated,Low,Good
Low,F,Comedy,PG,Low,Good
Low,F,Horror,R,Low,Below_Average
Low,F,Action,R,Low,Above_Average
Low,F,Horror,R,Medium,Poor
Low,F,Comedy,R,Low,Above_Average
Low,F,Romance,R,Low,Good
Low,F,Family,PG-13,Low,Below_Average
Low,F,Documentary,R,Low,Above_Average
Low,F,Drama,R,Low,Average
Low,F,Thriller,R,Low,Poor
Low,F,Romance,R,Low,Good
Low,D,Comedy,R,Low,Poor
Low,F,Action,PG-13,Low,Awful
Low,A,Comedy,PG-13,Low,Above_Average
Low,C,Comedy,R,Low,Below_Average
Low,F,Horror,R,Low,Below_Average
Low,F,Thriller,Unrated,Low,Above_Average
Low,F,Horror,R,Low,Poor
Low,A,Horror,NC-17,Low,Above_Average
Low,F,Comedy,PG,Low,Good
Low,D,Horror,PG-13,Low,Average
Low,F,Horror,PG-13,Low,Average
Low,D,Thriller,PG,Low,Above_Average
Low,F,Horror,R,Medium,Above_Average
Low,F,Comedy,R,Low,Average
Low,F,Horror,PG-13,Low,Average
Low,F,Family,G,Low,Good
Low,F,Romance,R,Low,Average
Low,F,Horror,R,Low,Below_Average
Low,F,Animation,Approved,Low,Above_Average
Low,A,Horror,R,Low,Below_Average
Low,F,Drama,Unrated,Low,Good
Low,F,Drama,R,Low,Above_Average
Low,F,Horror,R,Low,Above_Average
Low,F,Comedy,R,Low,Average
Low,F,Horror,R,Low,Average
Low,F,Horror,R,Low,Below_Average
Low,F,Comedy,R,Low,Average
Low,F,Comedy,R,Low,Awful
Low,F,Thriller,PG-13,High,Average
Low,F,Thriller,Unrated,Low,Average
Low,F,Sci-Fi,R,Low,Average
Low,F,Sci-Fi,R,Low,Awful
Low,F,Thriller,R,Low,Average
Low,F,Drama,R,Low,Average
Low,F,Drama,PG,Low,Below_Average
Low,F,Romance,R,Low,Above_Average
Low,F,Comedy,R,Low,Above_Average
Low,D,Comedy,PG,Low,Above_Average
Low,F,Thriller,PG-13,Low,Average
Low,F,Drama,PG-13,Low,Average
Low,F,Thriller,PG-13,Low,Below_Average
Low,F,Thriller,PG-13,Low,Good
Low,F,Comedy,PG,Low,Average
Low,F,Documentary,Unrated,Low,Average
Low,F,Family,PG,Low,Average
Low,F,Comedy,PG-13,Low,Average
Low,F,Thriller,R,Low,Average
Low,F,Romance,PG-13,Low,Poor
Low,A,Family,PG,High,Average
Low,F,Documentary,G,Low,Good
Low,F,Horror,NC-17,Low,Above_Average
Low,F,Horror,R,Low,Above_Average
Low,F,Drama,Unrated,Low,Good
Low,F,Romance,Unrated,Low,Good
Low,F,Thriller,PG-13,Low,Awful
Low,F,Thriller,R,Low,Poor
Low,D,Comedy,R,Low,Above_Average
Low,F,Comedy,Unrated,Low,Average
Low,F,Documentary,PG,Low,Above_Average
Low,F,Drama,R,Low,Above_Average
Low,F,Comedy,NC-17,Low,Poor
Low,F,Documentary,Unrated,Low,Above_Average
Low,A,Drama,PG-13,Low,Average
Low,F,Documentary,PG-13,Low,Above_Average
Low,C,Thriller,R,Medium,Above_Average
Low,F,Sci-Fi,PG,Low,Below_Average
Low,F,Comedy,R,Low,Average
Low,F,Documentary,Unrated,Low,Above_Average
Low,F,Drama,R,Low,Above_Average
Low,F,Horror,Unrated,Low,Good
Low,F,Horror,Unrated,Low,Above_Average
Low,F,Documentary,Unrated,Low,Above_Average
Low,F,Thriller,R,Low,Above_Average
Low,F,Comedy,R,Low,Below_Average
Low,F,Drama,Unrated,Low,Average
Low,F,Comedy,R,Low,Average
Low,F,Comedy,R,Low,Above_Average
Low,F,Comedy,R,Low,Above_Average
Low,F,Horror,NC-17,Low,Average
Low,F,Thriller,R,Low,Average
Low,F,Comedy,Unrated,Low,Average
